order_id,customer_id,product_id,quantity,unit_price,discount_pct,total_amount,status,order_date,updated_at
1022,452,72,4,194.06,5,737.43,completed,2026-04-10T02:10:01.208332,2026-04-10T02:10:01.208332
1023,367,95,4,12.44,20,39.81,completed,2026-05-03T11:26:01.208332,2026-05-03T11:26:01.208332
1024,135,11,4,184.85,15,628.49,processing,2026-04-08T05:01:01.208332,2026-04-08T05:01:01.208332
1025,392,79,3,177.33,0,531.99,cancelled,2026-06-21T15:31:01.208332,2026-06-21T15:31:01.208332
1026,273,35,4,196.82,0,787.28,completed,2026-07-28T23:17:01.208332,2026-07-28T23:17:01.208332
1027,94,18,3,131.71,0,395.13,shipped,2026-06-19T12:59:01.208332,2026-06-19T12:59:01.208332
1028,317,58,3,245.37,15,625.69,shipped,2026-06-16T23:13:01.208332,2026-06-16T23:13:01.208332
1029,97,42,1,118.02,0,118.02,processing,2026-03-04T15:12:01.208332,2026-03-04T15:12:01.208332
1030,12,24,1,60.44,0,60.44,completed,2026-04-13T14:29:01.208332,2026-04-13T14:29:01.208332
1031,367,57,1,183.8,0,183.8,completed,2026-03-12T00:26:01.208332,2026-03-12T00:26:01.208332
1032,8,64,2,190.48,0,380.96,completed,2026-05-11T02:26:01.208332,2026-05-11T02:26:01.208332
1033,403,64,3,190.48,5,542.87,completed,2026-06-30T11:19:01.208332,2026-06-30T11:19:01.208332
1034,170,11,2,184.85,0,369.7,shipped,2026-04-13T02:44:01.208332,2026-04-13T02:44:01.208332
1035,37,70,4,40.29,0,161.16,completed,2026-03-30T14:04:01.208332,2026-03-30T14:04:01.208332
1036,419,49,1,107.82,0,107.82,cancelled,2026-08-20T00:27:01.208332,2026-08-20T00:27:01.208332
1037,128,50,4,24.94,0,99.76,completed,2026-07-07T21:04:01.208332,2026-07-07T21:04:01.208332
1038,102,59,1,152.05,10,136.85,completed,2026-06-24T20:11:01.208332,2026-06-24T20:11:01.208332
1039,243,50,3,24.94,0,74.82,cancelled,2026-03-24T11:21:01.208332,2026-03-24T11:21:01.208332
1040,373,6,5,94.28,10,424.26,completed,2026-03-17T20:00:01.208332,2026-03-17T20:00:01.208332
1041,247,82,3,131.43,0,394.29,completed,2026-04-30T05:05:01.208332,2026-04-30T05:05:01.208332
1042,443,86,2,186.11,0,372.22,cancelled,2026-04-07T13:19:01.208332,2026-04-07T13:19:01.208332
1043,223,42,1,118.02,0,118.02,completed,2026-07-18T05:06:01.208332,2026-07-18T05:06:01.208332
1044,300,16,4,113.51,20,363.23,completed,2026-04-08T20:26:01.208332,2026-04-08T20:26:01.208332
1045,497,6,5,94.28,20,377.12,shipped,2026-06-29T08:18:01.208332,2026-06-29T08:18:01.208332
1046,353,77,2,235.95,0,471.9,completed,2026-07-13T22:01:01.208332,2026-07-13T22:01:01.208332
1047,128,21,4,172.56,0,690.24,processing,2026-06-28T11:18:01.208332,2026-06-28T11:18:01.208332
1048,174,98,1,165.02,0,165.02,cancelled,2026-04-29T07:38:01.208332,2026-04-29T07:38:01.208332
1049,79,90,5,221.59,20,886.36,completed,2026-03-15T03:34:01.208332,2026-03-15T03:34:01.208332
1050,250,30,3,15.86,10,42.82,cancelled,2026-07-17T03:38:01.208332,2026-07-17T03:38:01.208332
1051,388,45,4,66.28,15,225.35,completed,2026-03-30T17:26:01.208332,2026-03-30T17:26:01.208332
1052,353,49,3,107.82,15,274.94,completed,2026-03-20T03:01:01.208332,2026-03-20T03:01:01.208332
1053,461,6,4,94.28,15,320.55,processing,2026-05-14T05:50:01.208332,2026-05-14T05:50:01.208332
1054,151,70,4,40.29,0,161.16,completed,2026-06-06T18:19:01.208332,2026-06-06T18:19:01.208332
1055,279,45,3,66.28,15,169.01,completed,2026-05-19T20:48:01.208332,2026-05-19T20:48:01.208332
1056,445,77,5,235.95,0,1179.75,processing,2026-03-08T03:17:01.208332,2026-03-08T03:17:01.208332
1057,80,58,3,245.37,20,588.89,processing,2026-04-12T12:57:01.208332,2026-04-12T12:57:01.208332
1058,188,59,1,152.05,20,121.64,processing,2026-06-19T17:56:01.208332,2026-06-19T17:56:01.208332
1059,195,94,2,91.68,0,183.36,completed,2026-06-16T10:01:01.208332,2026-06-16T10:01:01.208332
1060,398,80,2,203.33,0,406.66,completed,2026-07-04T20:28:01.208332,2026-07-04T20:28:01.208332
1061,338,69,4,211.41,0,845.64,cancelled,2026-05-30T00:03:01.208332,2026-05-30T00:03:01.208332
1062,255,99,5,200.3,0,1001.5,completed,2026-06-15T04:46:01.208332,2026-06-15T04:46:01.208332
1063,166,53,3,81.67,0,245.01,processing,2026-03-13T02:55:01.208332,2026-03-13T02:55:01.208332
1064,338,9,1,149.34,20,119.47,completed,2026-08-13T07:40:01.208332,2026-08-13T07:40:01.208332
1065,92,5,2,88.78,0,177.56,completed,2026-05-22T22:58:01.208332,2026-05-22T22:58:01.208332
1066,51,5,5,88.78,15,377.31,shipped,2026-07-25T20:12:01.208332,2026-07-25T20:12:01.208332
1067,337,63,5,91.0,10,409.5,processing,2026-07-01T06:27:01.208332,2026-07-01T06:27:01.208332
1068,132,7,3,89.48,0,268.44,cancelled,2026-06-13T21:49:01.208332,2026-06-13T21:49:01.208332
1069,37,2,2,63.38,15,107.75,completed,2026-05-24T01:21:01.208332,2026-05-24T01:21:01.208332
1070,240,82,1,131.43,0,131.43,cancelled,2026-06-05T04:23:01.208332,2026-06-05T04:23:01.208332
1071,481,54,3,139.17,20,334.01,completed,2026-07-02T13:33:01.208332,2026-07-02T13:33:01.208332
1072,422,79,3,177.33,10,478.79,cancelled,2026-03-02T23:58:01.208332,2026-03-02T23:58:01.208332
1073,37,39,1,247.09,0,247.09,processing,2026-08-17T11:14:01.208332,2026-08-17T11:14:01.208332
1074,50,13,2,225.88,10,406.58,completed,2026-05-04T17:54:01.208332,2026-05-04T17:54:01.208332
1075,99,68,2,191.02,10,343.84,completed,2026-06-17T10:27:01.208332,2026-06-17T10:27:01.208332
1076,286,96,5,67.93,5,322.67,completed,2026-07-09T10:09:01.208332,2026-07-09T10:09:01.208332
1077,393,82,5,131.43,0,657.15,shipped,2026-06-26T09:16:01.208332,2026-06-26T09:16:01.208332
1078,360,86,4,186.11,0,744.44,completed,2026-03-25T23:10:01.208332,2026-03-25T23:10:01.208332
1079,282,52,5,101.29,0,506.45,completed,2026-06-23T07:10:01.208332,2026-06-23T07:10:01.208332
1080,274,77,4,235.95,0,943.8,completed,2026-08-06T21:23:01.208332,2026-08-06T21:23:01.208332
1081,282,42,3,118.02,5,336.36,cancelled,2026-07-12T17:08:01.208332,2026-07-12T17:08:01.208332
1082,221,93,3,127.01,10,342.93,processing,2026-04-08T10:05:01.208332,2026-04-08T10:05:01.208332
1083,280,28,4,206.42,20,660.54,cancelled,2026-06-03T18:23:01.208332,2026-06-03T18:23:01.208332
1084,131,47,4,46.2,5,175.56,shipped,2026-08-17T07:54:01.208332,2026-08-17T07:54:01.208332
1085,1,93,1,127.01,0,127.01,completed,2026-06-12T01:17:01.208332,2026-06-12T01:17:01.208332
1086,266,18,3,131.71,0,395.13,completed,2026-04-19T06:32:01.208332,2026-04-19T06:32:01.208332
1087,110,41,1,117.02,20,93.62,cancelled,2026-07-23T05:28:01.208332,2026-07-23T05:28:01.208332
1088,422,36,5,202.99,10,913.46,processing,2026-06-04T20:58:01.208332,2026-06-04T20:58:01.208332
1089,475,74,2,241.53,0,483.06,shipped,2026-03-02T11:14:01.208332,2026-03-02T11:14:01.208332
1090,183,20,2,40.55,0,81.1,processing,2026-05-01T10:10:01.208332,2026-05-01T10:10:01.208332
1091,128,30,3,15.86,20,38.06,completed,2026-04-19T06:24:01.208332,2026-04-19T06:24:01.208332
1092,293,52,5,101.29,0,506.45,completed,2026-07-07T06:25:01.208332,2026-07-07T06:25:01.208332
1093,371,42,4,118.02,0,472.08,cancelled,2026-05-23T11:40:01.208332,2026-05-23T11:40:01.208332
1094,360,74,1,241.53,10,217.38,completed,2026-06-20T12:25:01.208332,2026-06-20T12:25:01.208332
1095,20,94,5,91.68,5,435.48,completed,2026-03-09T21:14:01.208332,2026-03-09T21:14:01.208332
1096,472,99,3,200.3,0,600.9,shipped,2026-08-02T18:14:01.208332,2026-08-02T18:14:01.208332
1097,214,16,2,113.51,15,192.97,processing,2026-06-22T10:24:01.208332,2026-06-22T10:24:01.208332
1098,476,2,4,63.38,0,253.52,processing,2026-04-20T01:59:01.208332,2026-04-20T01:59:01.208332
1099,22,41,5,117.02,10,526.59,completed,2026-03-22T19:53:01.208332,2026-03-22T19:53:01.208332
1100,258,90,2,221.59,0,443.18,cancelled,2026-03-04T19:05:01.208332,2026-03-04T19:05:01.208332
1101,375,51,4,227.16,20,726.91,processing,2026-06-11T22:32:01.208332,2026-06-11T22:32:01.208332
1102,259,12,2,155.49,5,295.43,shipped,2026-04-17T08:26:01.208332,2026-04-17T08:26:01.208332
1103,76,17,3,85.34,0,256.02,processing,2026-05-21T05:24:01.208332,2026-05-21T05:24:01.208332
1104,382,7,5,89.48,5,425.03,completed,2026-04-12T09:29:01.208332,2026-04-12T09:29:01.208332
1105,205,65,4,210.38,20,673.22,completed,2026-06-30T15:24:01.208332,2026-06-30T15:24:01.208332
1106,391,18,4,131.71,10,474.16,shipped,2026-03-31T15:54:01.208332,2026-03-31T15:54:01.208332
1107,203,84,5,114.05,0,570.25,processing,2026-06-05T18:08:01.208332,2026-06-05T18:08:01.208332
1108,377,68,2,191.02,0,382.04,completed,2026-03-08T15:23:01.208332,2026-03-08T15:23:01.208332
1109,398,56,3,16.97,15,43.27,processing,2026-08-10T19:59:01.208332,2026-08-10T19:59:01.208332
1110,46,15,4,134.78,5,512.16,completed,2026-05-01T02:14:01.208332,2026-05-01T02:14:01.208332
1111,98,42,3,118.02,10,318.65,completed,2026-06-22T21:53:01.208332,2026-06-22T21:53:01.208332
1112,395,40,2,157.04,0,314.08,shipped,2026-06-15T18:40:01.208332,2026-06-15T18:40:01.208332
1113,320,19,4,106.58,0,426.32,completed,2026-08-10T20:18:01.208332,2026-08-10T20:18:01.208332
1114,103,88,3,114.54,0,343.62,cancelled,2026-07-11T12:57:01.208332,2026-07-11T12:57:01.208332
1115,437,11,1,184.85,15,157.12,completed,2026-03-05T12:38:01.208332,2026-03-05T12:38:01.208332
1116,486,80,2,203.33,20,325.33,completed,2026-07-25T03:22:01.208332,2026-07-25T03:22:01.208332
1117,8,44,1,75.9,0,75.9,shipped,2026-05-16T12:42:01.208332,2026-05-16T12:42:01.208332
1118,12,43,2,193.8,15,329.46,completed,2026-06-01T12:56:01.208332,2026-06-01T12:56:01.208332
1119,105,70,5,40.29,20,161.16,processing,2026-04-11T16:27:01.208332,2026-04-11T16:27:01.208332
1120,248,80,2,203.33,15,345.66,cancelled,2026-06-30T19:16:01.208332,2026-06-30T19:16:01.208332
1121,10,49,5,107.82,15,458.23,completed,2026-05-30T11:59:01.208332,2026-05-30T11:59:01.208332
1122,131,22,1,146.59,0,146.59,cancelled,2026-04-01T03:13:01.208332,2026-04-01T03:13:01.208332
1123,317,35,1,196.82,5,186.98,completed,2026-06-22T19:02:01.208332,2026-06-22T19:02:01.208332
1124,35,50,3,24.94,15,63.6,cancelled,2026-07-28T17:10:01.208332,2026-07-28T17:10:01.208332
1125,185,14,1,20.65,0,20.65,cancelled,2026-07-31T12:08:01.208332,2026-07-31T12:08:01.208332
1126,198,30,4,15.86,10,57.1,cancelled,2026-08-20T09:14:01.208332,2026-08-20T09:14:01.208332
1127,51,41,4,117.02,20,374.46,processing,2026-06-12T07:09:01.208332,2026-06-12T07:09:01.208332
1128,46,24,2,60.44,10,108.79,shipped,2026-08-18T14:20:01.208332,2026-08-18T14:20:01.208332
1129,288,92,1,16.89,0,16.89,processing,2026-04-09T15:14:01.208332,2026-04-09T15:14:01.208332
1130,157,43,4,193.8,5,736.44,completed,2026-07-09T02:39:01.208332,2026-07-09T02:39:01.208332
1131,10,45,3,66.28,0,198.84,completed,2026-06-17T10:02:01.208332,2026-06-17T10:02:01.208332
1132,121,65,3,210.38,20,504.91,cancelled,2026-03-06T21:17:01.208332,2026-03-06T21:17:01.208332
1133,132,50,1,24.94,10,22.45,completed,2026-08-15T09:07:01.208332,2026-08-15T09:07:01.208332
1134,116,20,3,40.55,5,115.57,completed,2026-06-23T04:32:01.208332,2026-06-23T04:32:01.208332
1135,45,94,4,91.68,10,330.05,cancelled,2026-08-17T11:19:01.208332,2026-08-17T11:19:01.208332
1136,314,81,2,137.86,5,261.93,processing,2026-04-08T08:31:01.208332,2026-04-08T08:31:01.208332
1137,79,55,3,62.66,10,169.18,shipped,2026-04-24T13:02:01.208332,2026-04-24T13:02:01.208332
1138,278,17,2,85.34,15,145.08,processing,2026-03-20T19:49:01.208332,2026-03-20T19:49:01.208332
1139,278,88,2,114.54,20,183.26,completed,2026-03-20T17:46:01.208332,2026-03-20T17:46:01.208332
1140,353,91,5,146.76,0,733.8,completed,2026-05-12T21:20:01.208332,2026-05-12T21:20:01.208332
1141,336,73,2,155.74,0,311.48,processing,2026-03-07T22:39:01.208332,2026-03-07T22:39:01.208332
1142,273,93,1,127.01,0,127.01,completed,2026-04-22T09:58:01.208332,2026-04-22T09:58:01.208332
1143,373,4,3,15.68,5,44.69,shipped,2026-08-17T13:53:01.208332,2026-08-17T13:53:01.208332
1144,156,57,3,183.8,0,551.4,completed,2026-07-15T10:20:01.208332,2026-07-15T10:20:01.208332
1145,55,17,2,85.34,0,170.68,processing,2026-07-12T09:33:01.208332,2026-07-12T09:33:01.208332
1146,316,35,5,196.82,10,885.69,completed,2026-06-15T01:49:01.208332,2026-06-15T01:49:01.208332
1147,306,30,2,15.86,15,26.96,completed,2026-02-28T08:19:01.208332,2026-02-28T08:19:01.208332
1148,41,89,4,214.41,0,857.64,processing,2026-05-26T01:03:01.208332,2026-05-26T01:03:01.208332
1149,241,92,3,16.89,0,50.67,shipped,2026-07-28T17:22:01.208332,2026-07-28T17:22:01.208332
1150,252,61,2,53.61,0,107.22,completed,2026-03-30T18:43:01.208332,2026-03-30T18:43:01.208332
1151,17,53,1,81.67,0,81.67,shipped,2026-08-15T13:50:01.208332,2026-08-15T13:50:01.208332
1152,114,96,2,67.93,20,108.69,completed,2026-04-01T20:06:01.208332,2026-04-01T20:06:01.208332
1153,91,57,5,183.8,5,873.05,completed,2026-06-28T19:41:01.208332,2026-06-28T19:41:01.208332
1154,444,59,2,152.05,5,288.89,completed,2026-05-08T07:15:01.208332,2026-05-08T07:15:01.208332
1155,312,95,4,12.44,15,42.3,shipped,2026-04-21T13:26:01.208332,2026-04-21T13:26:01.208332
1156,314,96,5,67.93,10,305.69,processing,2026-06-01T04:52:01.208332,2026-06-01T04:52:01.208332
1157,329,91,1,146.76,10,132.08,shipped,2026-03-15T11:58:01.208332,2026-03-15T11:58:01.208332
1158,234,6,2,94.28,10,169.7,shipped,2026-06-01T12:21:01.208332,2026-06-01T12:21:01.208332
1159,377,6,5,94.28,5,447.83,cancelled,2026-05-28T13:21:01.208332,2026-05-28T13:21:01.208332
1160,493,7,2,89.48,0,178.96,shipped,2026-05-14T14:48:01.208332,2026-05-14T14:48:01.208332
1161,453,39,3,247.09,5,704.21,shipped,2026-03-25T21:45:01.208332,2026-03-25T21:45:01.208332
1162,151,79,1,177.33,15,150.73,completed,2026-05-28T17:02:01.208332,2026-05-28T17:02:01.208332
1163,238,83,4,213.9,0,855.6,processing,2026-07-05T03:39:01.208332,2026-07-05T03:39:01.208332
1164,58,24,5,60.44,15,256.87,completed,2026-06-03T01:39:01.208332,2026-06-03T01:39:01.208332
1165,202,53,3,81.67,5,232.76,completed,2026-02-28T03:12:01.208332,2026-02-28T03:12:01.208332
1166,233,76,2,172.56,5,327.86,completed,2026-03-12T00:22:01.208332,2026-03-12T00:22:01.208332
1167,166,89,2,214.41,15,364.5,completed,2026-07-07T02:02:01.208332,2026-07-07T02:02:01.208332
1168,47,15,4,134.78,15,458.25,completed,2026-04-30T16:05:01.208332,2026-04-30T16:05:01.208332
1169,269,91,4,146.76,15,498.98,processing,2026-07-17T14:35:01.208332,2026-07-17T14:35:01.208332
1170,314,21,4,172.56,10,621.22,completed,2026-05-03T21:15:01.208332,2026-05-03T21:15:01.208332
1171,394,22,3,146.59,10,395.79,cancelled,2026-08-01T05:09:01.208332,2026-08-01T05:09:01.208332
1172,442,20,2,40.55,20,64.88,completed,2026-03-21T22:09:01.208332,2026-03-21T22:09:01.208332
1173,394,92,1,16.89,5,16.05,completed,2026-04-20T16:18:01.208332,2026-04-20T16:18:01.208332
1174,374,99,4,200.3,0,801.2,completed,2026-06-17T15:22:01.208332,2026-06-17T15:22:01.208332
1175,61,17,2,85.34,0,170.68,completed,2026-06-16T22:22:01.208332,2026-06-16T22:22:01.208332
1176,7,59,4,152.05,20,486.56,processing,2026-05-25T08:58:01.208332,2026-05-25T08:58:01.208332
1177,414,1,5,101.81,5,483.6,completed,2026-04-07T21:40:01.208332,2026-04-07T21:40:01.208332
1178,302,85,4,179.75,5,683.05,shipped,2026-05-09T06:20:01.208332,2026-05-09T06:20:01.208332
1179,41,77,5,235.95,0,1179.75,processing,2026-04-09T03:32:01.208332,2026-04-09T03:32:01.208332
1180,143,80,5,203.33,20,813.32,completed,2026-07-23T19:56:01.208332,2026-07-23T19:56:01.208332
1181,26,24,2,60.44,0,120.88,completed,2026-06-22T12:34:01.208332,2026-06-22T12:34:01.208332
1182,19,19,1,106.58,15,90.59,processing,2026-06-08T20:05:01.208332,2026-06-08T20:05:01.208332
1183,153,43,1,193.8,0,193.8,shipped,2026-03-15T10:06:01.208332,2026-03-15T10:06:01.208332
1184,92,21,3,172.56,10,465.91,cancelled,2026-06-23T21:59:01.208332,2026-06-23T21:59:01.208332
1185,359,77,5,235.95,20,943.8,completed,2026-06-05T22:33:01.208332,2026-06-05T22:33:01.208332
1186,495,59,5,152.05,0,760.25,completed,2026-08-12T04:03:01.208332,2026-08-12T04:03:01.208332
1187,48,99,3,200.3,0,600.9,shipped,2026-05-01T16:40:01.208332,2026-05-01T16:40:01.208332
1188,420,9,4,149.34,20,477.89,completed,2026-06-03T19:24:01.208332,2026-06-03T19:24:01.208332
1189,150,61,2,53.61,0,107.22,completed,2026-06-30T01:12:01.208332,2026-06-30T01:12:01.208332
1190,169,68,4,191.02,10,687.67,cancelled,2026-04-02T19:11:01.208332,2026-04-02T19:11:01.208332
1191,108,79,1,177.33,0,177.33,cancelled,2026-06-07T14:42:01.208332,2026-06-07T14:42:01.208332
1192,323,68,1,191.02,5,181.47,cancelled,2026-07-05T09:53:01.208332,2026-07-05T09:53:01.208332
1193,310,91,3,146.76,5,418.27,completed,2026-06-14T10:26:01.208332,2026-06-14T10:26:01.208332
1194,133,68,5,191.02,10,859.59,completed,2026-04-29T00:22:01.208332,2026-04-29T00:22:01.208332
1195,315,73,4,155.74,10,560.66,cancelled,2026-07-06T08:13:01.208332,2026-07-06T08:13:01.208332
1196,255,64,2,190.48,10,342.86,cancelled,2026-04-06T23:08:01.208332,2026-04-06T23:08:01.208332
1197,149,25,1,116.03,0,116.03,shipped,2026-02-27T23:09:01.208332,2026-02-27T23:09:01.208332
1198,321,16,2,113.51,20,181.62,shipped,2026-06-15T14:41:01.208332,2026-06-15T14:41:01.208332
1199,212,6,3,94.28,0,282.84,cancelled,2026-06-05T14:51:01.208332,2026-06-05T14:51:01.208332
1200,109,2,2,63.38,15,107.75,completed,2026-04-15T20:48:01.208332,2026-04-15T20:48:01.208332
1201,405,9,3,149.34,0,448.02,processing,2026-05-26T20:07:01.208332,2026-05-26T20:07:01.208332
1202,166,99,1,200.3,0,200.3,completed,2026-06-28T10:49:01.208332,2026-06-28T10:49:01.208332
1203,175,51,5,227.16,10,1022.22,completed,2026-08-17T09:09:01.208332,2026-08-17T09:09:01.208332
1204,427,23,2,210.09,0,420.18,completed,2026-07-25T09:24:01.208332,2026-07-25T09:24:01.208332
1205,473,87,4,203.97,5,775.09,completed,2026-07-18T17:37:01.208332,2026-07-18T17:37:01.208332
1206,331,18,4,131.71,0,526.84,shipped,2026-06-17T18:38:01.208332,2026-06-17T18:38:01.208332
1207,457,69,3,211.41,5,602.52,shipped,2026-07-16T07:40:01.208332,2026-07-16T07:40:01.208332
1208,476,96,1,67.93,20,54.34,completed,2026-05-29T10:58:01.208332,2026-05-29T10:58:01.208332
1209,290,93,3,127.01,10,342.93,completed,2026-06-01T03:41:01.208332,2026-06-01T03:41:01.208332
1210,107,74,3,241.53,20,579.67,completed,2026-08-09T09:14:01.208332,2026-08-09T09:14:01.208332
1211,34,20,3,40.55,20,97.32,completed,2026-03-01T06:33:01.208332,2026-03-01T06:33:01.208332
1212,193,81,5,137.86,20,551.44,processing,2026-03-25T19:29:01.208332,2026-03-25T19:29:01.208332
1213,311,50,2,24.94,10,44.89,completed,2026-03-16T20:52:01.208332,2026-03-16T20:52:01.208332
1214,362,41,1,117.02,0,117.02,completed,2026-05-09T22:35:01.208332,2026-05-09T22:35:01.208332
1215,255,31,3,156.71,5,446.62,completed,2026-07-24T14:19:01.208332,2026-07-24T14:19:01.208332
1216,111,68,3,191.02,0,573.06,completed,2026-03-16T00:42:01.208332,2026-03-16T00:42:01.208332
1217,402,5,2,88.78,0,177.56,processing,2026-05-15T09:14:01.208332,2026-05-15T09:14:01.208332
1218,13,62,5,88.56,0,442.8,completed,2026-03-30T05:24:01.208332,2026-03-30T05:24:01.208332
1219,473,62,5,88.56,0,442.8,completed,2026-07-14T18:43:01.208332,2026-07-14T18:43:01.208332
1220,74,99,1,200.3,20,160.24,processing,2026-08-21T09:59:01.208332,2026-08-21T09:59:01.208332
1221,347,17,2,85.34,15,145.08,shipped,2026-03-02T06:04:01.208332,2026-03-02T06:04:01.208332
1222,199,92,5,16.89,0,84.45,completed,2026-02-24T08:19:01.208332,2026-02-24T08:19:01.208332
1223,478,6,5,94.28,20,377.12,completed,2026-03-11T10:48:01.208332,2026-03-11T10:48:01.208332
1224,240,6,1,94.28,10,84.85,cancelled,2026-07-13T01:51:01.208332,2026-07-13T01:51:01.208332
1225,382,40,1,157.04,10,141.34,completed,2026-07-11T16:16:01.208332,2026-07-11T16:16:01.208332
1226,328,27,3,78.11,0,234.33,completed,2026-03-30T15:36:01.208332,2026-03-30T15:36:01.208332
1227,142,69,3,211.41,20,507.38,cancelled,2026-05-14T21:37:01.208332,2026-05-14T21:37:01.208332
1228,61,35,2,196.82,0,393.64,completed,2026-04-14T09:54:01.208332,2026-04-14T09:54:01.208332
1229,8,80,5,203.33,10,914.99,completed,2026-03-14T05:39:01.208332,2026-03-14T05:39:01.208332
1230,278,45,5,66.28,0,331.4,completed,2026-04-13T22:36:01.208332,2026-04-13T22:36:01.208332
1231,483,91,3,146.76,10,396.25,completed,2026-04-09T04:01:01.208332,2026-04-09T04:01:01.208332
1232,37,40,5,157.04,0,785.2,shipped,2026-06-02T00:11:01.208332,2026-06-02T00:11:01.208332
1233,26,17,1,85.34,5,81.07,cancelled,2026-08-07T00:54:01.208332,2026-08-07T00:54:01.208332
1234,26,14,4,20.65,0,82.6,shipped,2026-03-11T06:37:01.208332,2026-03-11T06:37:01.208332
1235,201,23,5,210.09,10,945.41,cancelled,2026-06-18T04:33:01.208332,2026-06-18T04:33:01.208332
1236,359,58,5,245.37,0,1226.85,completed,2026-04-21T11:26:01.208332,2026-04-21T11:26:01.208332
1237,419,26,5,123.56,0,617.8,shipped,2026-08-19T20:26:01.208332,2026-08-19T20:26:01.208332
1238,291,17,1,85.34,20,68.27,cancelled,2026-07-19T15:53:01.208332,2026-07-19T15:53:01.208332
1239,240,13,4,225.88,0,903.52,cancelled,2026-06-28T04:53:01.208332,2026-06-28T04:53:01.208332
1240,364,99,4,200.3,5,761.14,completed,2026-04-06T18:39:01.208332,2026-04-06T18:39:01.208332
1241,74,79,3,177.33,0,531.99,completed,2026-05-05T23:22:01.208332,2026-05-05T23:22:01.208332
1242,359,86,3,186.11,20,446.66,completed,2026-07-30T07:13:01.208332,2026-07-30T07:13:01.208332
1243,233,63,1,91.0,0,91.0,completed,2026-05-21T03:08:01.208332,2026-05-21T03:08:01.208332
1244,180,62,4,88.56,20,283.39,completed,2026-03-26T16:36:01.208332,2026-03-26T16:36:01.208332
1245,394,45,5,66.28,10,298.26,processing,2026-03-18T18:57:01.208332,2026-03-18T18:57:01.208332
1246,53,52,1,101.29,0,101.29,cancelled,2026-06-04T20:13:01.208332,2026-06-04T20:13:01.208332
1247,37,39,5,247.09,5,1173.68,processing,2026-05-07T13:33:01.208332,2026-05-07T13:33:01.208332
1248,212,31,5,156.71,0,783.55,completed,2026-06-03T08:23:01.208332,2026-06-03T08:23:01.208332
